IND_ID,IND_CODE,IND_UUID,IND_PER_CODE,DIM_TIME,DIM_TIME_TYPE,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,DIM_PUBLISH_STATE_CODE,IND_NAME,GEO_NAME_SHORT,DIM_AMR_GLASS_AWARE,RATE_PER_100_N
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2018,YEAR,191,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Croatia,ACCESS,62.6261
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2018,YEAR,196,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Cyprus,ACCESS,48.6569
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2018,YEAR,204,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Benin,ACCESS,78.4746
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,208,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Denmark,ACCESS,81.9459
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,231,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Ethiopia,ACCESS,67.5721
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,233,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Estonia,ACCESS,63.7962
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,246,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Finland,ACCESS,76.4606
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,250,COUNTRY,PUBLISHED,Antibiotic consumption pattern,France,ACCESS,72.7826
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,266,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Gabon,ACCESS,74.0428
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,268,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Georgia,ACCESS,36.303
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,276,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Germany,ACCESS,66.0467
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,344,SPECIAL ADMINISTRATIVE REGION (SAR),PUBLISHED,Antibiotic consumption pattern,"China, Hong Kong SAR",ACCESS,64.9875
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,348,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Hungary,ACCESS,49.4106
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,352,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Iceland,ACCESS,87.0559
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,364,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Iran (Islamic Republic of),ACCESS,49.2865
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,372,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Ireland,ACCESS,73.7474
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,380,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Italy,ACCESS,47.7813
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,384,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Côte d'Ivoire,ACCESS,80.7035
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,400,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Jordan,ACCESS,54.7957
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,404,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Kenya,ACCESS,56.553
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,410,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Republic of Korea,ACCESS,38.7509
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,418,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Lao People's Democratic Republic,ACCESS,77.8874
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,428,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Latvia,ACCESS,71.6164
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,208,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Denmark,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,233,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Estonia,NULL_Z,0.0018
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,246,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Finland,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,250,COUNTRY,PUBLISHED,Antibiotic consumption pattern,France,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,268,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Georgia,NULL_Z,2.6702
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,276,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Germany,NULL_Z,0.8371
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,348,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Hungary,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,352,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Iceland,NULL_Z,0.0001
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,372,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Ireland,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,380,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Italy,NULL_Z,0.045
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,400,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Jordan,NULL_Z,1.1356
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,428,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Latvia,NULL_Z,0.1891
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,440,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Lithuania,NULL_Z,0.1659
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,462,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Maldives,NULL_Z,1.0699
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,466,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Mali,NULL_Z,0.1586
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,470,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Malta,NULL_Z,1.2653
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,499,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Montenegro,NULL_Z,2.7742
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,524,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Nepal,NULL_Z,0.1007
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,578,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Norway,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,616,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Poland,NULL_Z,0.0539
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,620,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Portugal,NULL_Z,0.0253
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,626,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Timor-Leste,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,710,COUNTRY,PUBLISHED,Antibiotic consumption pattern,South Africa,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,724,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Spain,NULL_Z,0.8127
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,752,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Sweden,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,756,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Switzerland,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,762,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Tajikistan,NULL_Z,1.4967
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,788,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Tunisia,NULL_Z,3.6004
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,804,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Ukraine,NULL_Z,2.0556
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,818,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Egypt,NULL_Z,0.6714
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,826,COUNTRY,PUBLISHED,Antibiotic consumption pattern,United Kingdom of Great Britain and Northern Ireland,NULL_Z,0.0052
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,834,COUNTRY,PUBLISHED,Antibiotic consumption pattern,United Republic of Tanzania,NULL_Z,16.6038
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,40,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Austria,NULL_Z,0.5552
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,50,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Bangladesh,NULL_Z,0.0211
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,51,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Armenia,NULL_Z,0.0568
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,56,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Belgium,NULL_Z,0.0879
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,64,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Bhutan,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,112,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Belarus,NULL_Z,0.3417
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,170,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Colombia,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,191,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Croatia,NULL_Z,0.1136
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,196,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Cyprus,NULL_Z,0.0148
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,203,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Czechia,NULL_Z,0.5242
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2021,YEAR,204,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Benin,NULL_Z,3.3762
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,578,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Norway,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,616,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Poland,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,620,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Portugal,NULL_Z,0.0261
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,626,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Timor-Leste,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,642,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Romania,NULL_Z,0.102
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,643,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Russian Federation,NULL_Z,1.5994
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,705,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Slovenia,NULL_Z,10.4344
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,724,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Spain,NULL_Z,0.9487
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,752,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Sweden,NULL_Z,0.0001
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,756,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Switzerland,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,762,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Tajikistan,NULL_Z,2.6053
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,788,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Tunisia,NULL_Z,0.0051
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,804,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Ukraine,NULL_Z,2.9903
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,40,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Austria,NULL_Z,1.5432
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,50,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Bangladesh,NULL_Z,0.0984
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,51,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Armenia,NULL_Z,0.8058
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,56,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Belgium,NULL_Z,0.0852
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,112,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Belarus,NULL_Z,0.7244
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,191,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Croatia,NULL_Z,0.2037
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,196,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Cyprus,NULL_Z,0.0086
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2017,YEAR,204,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Benin,NULL_Z,0.346
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,352,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Iceland,NULL_Z,0.0004
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,364,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Iran (Islamic Republic of),NULL_Z,0.0459
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,372,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Ireland,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,380,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Italy,NULL_Z,0.0386
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,400,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Jordan,NULL_Z,1.9389
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,404,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Kenya,NULL_Z,11.2019
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,418,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Lao People's Democratic Republic,NULL_Z,0.0853
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,428,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Latvia,NULL_Z,0.1496
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,440,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Lithuania,NULL_Z,0.1403
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,462,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Maldives,NULL_Z,0.6926
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,466,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Mali,NULL_Z,0.588
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,470,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Malta,NULL_Z,1.0312
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,499,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Montenegro,NULL_Z,1.2234
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,524,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Nepal,NULL_Z,17.4939
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,578,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Norway,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,604,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Peru,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,616,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Poland,NULL_Z,0.0845
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,620,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Portugal,NULL_Z,0.0005
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,642,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Romania,NULL_Z,0.0557
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,643,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Russian Federation,NULL_Z,1.92
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,705,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Slovenia,NULL_Z,7.0894
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,51,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Armenia,NULL_Z,0.9942
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,56,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Belgium,NULL_Z,0.0874
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,112,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Belarus,NULL_Z,0.9561
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,191,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Croatia,NULL_Z,0.0163
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,196,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Cyprus,NULL_Z,0.0033
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,204,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Benin,NULL_Z,0.2888
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,208,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Denmark,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,233,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Estonia,NULL_Z,0.0007
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,246,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Finland,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,250,COUNTRY,PUBLISHED,Antibiotic consumption pattern,France,NULL_Z,0.0001
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,268,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Georgia,NULL_Z,1.0948
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,276,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Germany,NULL_Z,0.8106
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,348,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Hungary,NULL_Z,0.0226
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,352,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Iceland,NULL_Z,0.0002
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,372,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Ireland,NULL_Z,0.0
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,380,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Italy,NULL_Z,0.0478
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,428,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Latvia,NULL_Z,0.2241
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,440,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Lithuania,NULL_Z,0.1535
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,470,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Malta,NULL_Z,1.2839
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,499,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Montenegro,NULL_Z,2.7185
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2016,YEAR,524,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Nepal,NULL_Z,0.1136
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2019,YEAR,834,COUNTRY,PUBLISHED,Antibiotic consumption pattern,United Republic of Tanzania,NULL_Z,5.9374
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,40,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Austria,NULL_Z,0.0349
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,50,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Bangladesh,NULL_Z,0.0598
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,51,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Armenia,NULL_Z,0.3772
19E688DGLASSAMC_AWARE,GLASSAMC_AWARE,19E688D,GLASSAMC_AWARE,2020,YEAR,56,COUNTRY,PUBLISHED,Antibiotic consumption pattern,Belgium,NULL_Z,0.0847
