IND_ID,IND_CODE,IND_UUID,IND_PER_CODE,DIM_TIME,DIM_TIME_TYPE,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,DIM_PUBLISH_STATE_CODE,IND_NAME,GEO_NAME_SHORT,RATE_PER_100_N
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2016,YEAR,070,COUNTRY,PUBLISHED,E.coli infections,Bosnia and Herzegovina,22.7
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2016,YEAR,246,COUNTRY,PUBLISHED,E.coli infections,Finland,6.66
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2016,YEAR,276,COUNTRY,PUBLISHED,E.coli infections,Germany,11.56
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2016,YEAR,392,COUNTRY,PUBLISHED,E.coli infections,Japan,18.94
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,104,COUNTRY,PUBLISHED,E.coli infections,Myanmar,90.91
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,116,COUNTRY,PUBLISHED,E.coli infections,Cambodia,73.51
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,120,COUNTRY,PUBLISHED,E.coli infections,Cameroon,96.3
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,124,COUNTRY,PUBLISHED,E.coli infections,Canada,23.36
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,144,COUNTRY,PUBLISHED,E.coli infections,Sri Lanka,58.76
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,170,COUNTRY,PUBLISHED,E.coli infections,Colombia,25.63
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,180,COUNTRY,PUBLISHED,E.coli infections,Democratic Republic of the Congo,72.55
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,191,COUNTRY,PUBLISHED,E.coli infections,Croatia,16.45
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,196,COUNTRY,PUBLISHED,E.coli infections,Cyprus,40.52
